Image,TrueClass,PredictedClass,Confidence,Correct
_Field Lina 09_BM-185_1_DSCF3382.jpg,Insects,Insects,0.9766,True
_Field Lina 09_BM-185_1_DSCF3448.jpg,Insects,Insects,0.9039,True
_Field Lina 09_BM-185_1_DSCF3463.jpg,Insects,Insects,0.9042,True
_Field Lina 09_BM-185_1_DSCF3473.jpg,Insects,Insects,0.9085,True
_Field Lina 09_BM-185_1_DSCF3475.jpg,Insects,Insects,0.9081,True
_Field Lina 09_BM-185_1_DSCF3536.jpg,Insects,Insects,0.7638,True
_Field Lina 09_BM-185_1_DSCF3540.jpg,Insects,Insects,0.7382,True
_Field Lina 09_BM-185_1_DSCF3544.jpg,Insects,Insects,0.7726,True
_Field Lina 09_BM-185_1_DSCF3556.jpg,Insects,Insects,0.932,True
_Field Lina 09_BM-185_1_DSCF3587.jpg,Insects,Insects,0.9674,True
_Field Lina 09_BM-185_1_DSCF3597.jpg,Insects,Insects,0.9277,True
_Field Lina 09_BM-185_1_DSCF3629.jpg,Insects,Insects,0.9675,True
_Field Lina 09_BM-211_1_DSCF0113.jpg,Insects,Insects,0.9877,True
_Field Lina 09_BM-211_1_DSCF0125.jpg,Insects,Insects,0.9283,True
_Field Lina 09_BM-211_1_DSCF0147.jpg,Insects,Insects,0.9658,True
_Field Lina 09_BM-238_1_DSCF0817.jpg,Insects,Insects,0.8266,True
_Field Lina 09_BM-238_1_DSCF0840.jpg,Insects,Animals,0.8512,False
_Field Lina 09_BM-238_1_DSCF0857.jpg,Insects,Insects,0.5292,True
_Field Lina 09_BM-253_1_DSCF4192.jpg,Insects,Empty,0.7599,False
_Field Lina 09_BM-253_1_DSCF4253.jpg,Insects,Empty,0.6983,False
_Field Moacin_BM-103_2_DSCF0191.jpg,Insects,Empty,0.4102,False
_Field Moacin_BM-106_1_DSCF0156.jpg,Insects,Animals,0.8327,False
_Field Moacin_BM-111_2_DSCF0025.jpg,Insects,Empty,0.6143,False
_Field Moacin_BM-111_2_DSCF0146.jpg,Insects,Insects,0.6186,True
_Field Moacin_BM-111_2_DSCF0178.jpg,Insects,Insects,0.5287,True
_Field Moacin_BM-111_2_DSCF0227.jpg,Insects,Insects,0.5409,True
_Field Moacin_BM-111_2_DSCF0262.jpg,Insects,Insects,0.7796,True
_Field Moacin_BM-111_2_DSCF0318.jpg,Insects,Insects,0.7572,True
_Field Moacin_BM-111_2_DSCF0321.jpg,Insects,Insects,0.7095,True
_Field Moacin_BM-111_2_DSCF0344.jpg,Insects,Insects,0.7393,True
_Field Moacin_BM-111_2_DSCF0363.jpg,Insects,Insects,0.729,True
_Field Moacin_BM-111_2_DSCF0542.jpg,Insects,Insects,0.5223,True
_Field Moacin_BM-111_2_DSCF0546.jpg,Insects,Insects,0.5138,True
_Field Moacin_BM-111_2_DSCF0548.jpg,Insects,Empty,0.7218,False
_Field Ouro Branco 2_BM-144_1_DSCF0031.jpg,Insects,Animals,0.9645,False
_Field Ouro Branco 2_BM-144_1_DSCF0087.jpg,Insects,Animals,0.4579,False
_Field Ouro Branco 3_BM-149_1_DSCF0015.jpg,Insects,Animals,0.5867,False
_Field Ouro Branco 3_BM-149_1_DSCF0048.jpg,Insects,Insects,0.487,True
_Field Ouro Branco 3_BM-150_1_DSCF0007.jpg,Insects,Animals,0.6085,False
_Field Ouro Branco 3_BM-151_1_DSCF0063.jpg,Insects,Insects,0.6438,True
_Field Ouro Branco 3_BM-179_1_DSCF11444.jpg,Insects,Animals,0.6488,False
_Field Ouro Branco 3_BM-179_1_DSCF8626.jpg,Insects,Empty,0.9958,False
_Field Ouro Branco 3_BM-185_1_DSCF2017.jpg,Insects,Empty,0.8664,False
_Field Ouro Branco 3_BM-253_1_DSCF0061.jpg,Insects,Empty,0.715,False
_Field Ouro Branco 3_BM-253_1_DSCF0286.jpg,Insects,Empty,0.6366,False
_Field Ouro Branco 3_BM-253_1_DSCF0291.jpg,Insects,Empty,0.648,False
_Field Ouro Branco 3_BM-253_1_DSCF0339.jpg,Insects,Empty,0.5385,False
_Field Ouro Branco 3_BM-253_1_DSCF0344.jpg,Insects,Empty,0.5368,False
_Field Ouro Branco 3_BM-253_1_DSCF0351.jpg,Insects,Empty,0.5144,False
_Field Ouro Branco 3_BM-253_1_DSCF0356.jpg,Insects,Empty,0.5708,False
_Field Ouro Branco 3_BM-253_1_DSCF0434.jpg,Insects,Empty,0.585,False
_Field Ouro Branco 3_BM-253_1_DSCF0435.jpg,Insects,Empty,0.601,False
_Field Ouro Branco 3_BM-253_1_DSCF0493.jpg,Insects,Empty,0.6477,False
_Field Ouro Branco 3_BM-253_1_DSCF0494.jpg,Insects,Empty,0.6414,False
_Field Ouro Branco 3_BM-253_1_DSCF0524.jpg,Insects,Empty,0.6533,False
_Field Ouro Branco 3_BM-253_1_DSCF0525.jpg,Insects,Empty,0.6596,False
_Field Ouro Branco 3_BM-253_1_DSCF0529.jpg,Insects,Empty,0.6331,False
_Field Ouro Branco 3_BM-253_1_DSCF0549.jpg,Insects,Empty,0.6717,False
_Field Ouro Branco 3_BM-253_1_DSCF0558.jpg,Insects,Empty,0.6434,False
_Field Ouro Branco 3_BM-253_1_DSCF2226.jpg,Insects,Empty,0.8286,False
_Field Petrovina 1_BM-135_1_DSCF0567.jpg,Insects,Insects,0.8236,True
_Field Petrovina 4_BM-158_1_DSCF1852.jpg,Insects,Animals,0.4584,False
_Field Petrovina 4_BM-163_1_DSCF0021.jpg,Insects,Animals,0.7777,False
_Field Petrovina 4_BM-163_1_DSCF0024.jpg,Insects,Animals,0.5745,False
_Field Petrovina 4_BM-164_1_DSCF0019.jpg,Insects,Insects,0.8442,True
_Field Petrovina 4_BM-164_1_DSCF0037.jpg,Insects,Insects,0.7704,True
_Field Petrovina 4_BM-164_1_DSCF0059.jpg,Insects,Insects,0.89,True
_Field Petrovina 4_BM-194_1_DSCF0125.jpg,Insects,Insects,0.427,True
_Field Petrovina 4_BM-194_1_DSCF0132.jpg,Insects,Insects,0.5745,True
_Field Petrovina 4_BM-208_1_DSCF0045.jpg,Insects,Animals,0.4723,False
_Field Petrovina 4_BM-242_1_DSCF0033.jpg,Insects,Animals,0.5411,False
_Field Petrovina 4_BM-242_1_DSCF0092.jpg,Insects,Animals,0.737,False
_Field Pontal 2_BM-033_1_DSCF0036.jpg,Insects,Insects,0.6517,True
_Field Pontal 2_BM-033_1_DSCF0107.jpg,Insects,Animals,0.5953,False
_Field Pontal 2_BM-040_1_DSCF0509.jpg,Insects,Insects,0.7761,True
_Field Pontal 2_BM-040_2_DSCF0029.jpg,Insects,Insects,0.8758,True
_Field Pontal 2_BM-040_2_DSCF0057.jpg,Insects,Insects,0.5926,True
_Field Pontal 2_BM-040_2_DSCF0091.jpg,Insects,Insects,0.8869,True
_Field Pontal 2_BM-040_2_DSCF0096.jpg,Insects,Insects,0.8472,True
_Field Pontal 2_BM-040_2_DSCF0111.jpg,Insects,Insects,0.6967,True
_Field Rosetto 01_BM-117_1_DSCF0023.jpg,Insects,Insects,0.9035,True
_Field Rosetto 01_BM-221_1_DSCF0014.jpg,Insects,Insects,0.6114,True
_Field Rosetto 01_BM-246_1_DSCF0032.jpg,Insects,Insects,0.8238,True
_Field Rovina 02_BM-087_1_DSCF0014.jpg,Insects,Insects,0.8665,True
_Field Rovina 02_BM-087_1_DSCF0059.jpg,Insects,Insects,0.8672,True
_Field Rovina 02_BM-087_1_DSCF0074.jpg,Insects,Insects,0.6453,True
_Field Rovina 02_BM-090_1_DSCF0071.jpg,Insects,Insects,0.911,True
_Field Rovina 02_BM-090_1_DSCF0076.jpg,Insects,Insects,0.9032,True
_Field Rovina 02_BM-090_1_DSCF0083.jpg,Insects,Insects,0.9571,True
_Field Rovina 02_BM-090_1_DSCF0119.jpg,Insects,Animals,0.885,False
_Field Rovina 02_BM-090_2_DSCF0034.jpg,Insects,Insects,0.991,True
_Field Rovina 02_BM-090_2_DSCF0061.jpg,Insects,Insects,0.9568,True
_Field Rovina 02_BM-090_2_DSCF0078.jpg,Insects,Insects,0.9959,True
_Field Rovina 02_BM-090_2_DSCF0080.jpg,Insects,Insects,0.9936,True
_Field Rovina 02_BM-090_2_DSCF0107.jpg,Insects,Insects,0.9932,True
_Field Rovina 02_BM-090_2_DSCF0154.jpg,Insects,Insects,0.9748,True
_Field Rovina 02_BM-090_2_DSCF0183.jpg,Insects,Insects,0.9896,True
_Field Rovina 02_BM-090_2_DSCF0203.jpg,Insects,Insects,0.9821,True
_Field Rovina 02_BM-090_2_DSCF0208.jpg,Insects,Insects,0.9884,True
_Field Rovina 02_BM-090_2_DSCF0221.jpg,Insects,Insects,0.984,True
_Field Rovina 02_BM-090_2_DSCF0223.jpg,Insects,Insects,0.9859,True
_Field Rovina 02_BM-090_2_DSCF0242.jpg,Insects,Insects,0.9825,True
_Field Rovina 02_BM-090_2_DSCF0260.jpg,Insects,Insects,0.9941,True
_Field Rovina 02_BM-090_2_DSCF0262.jpg,Insects,Insects,0.9957,True
_Field Rovina 02_BM-090_2_DSCF0270.jpg,Insects,Insects,0.9891,True
_Field Rovina 02_BM-090_2_DSCF0312.jpg,Insects,Insects,0.9855,True
_Field Rovina 02_BM-090_2_DSCF0319.jpg,Insects,Insects,0.9852,True
_Field Rovina 02_BM-090_2_DSCF0323.jpg,Insects,Insects,0.9712,True
_Field Rovina 02_BM-090_2_DSCF0325.jpg,Insects,Insects,0.9819,True
_Field Rovina 02_BM-090_2_DSCF0333.jpg,Insects,Insects,0.9895,True
_Field Rovina 02_BM-090_2_DSCF0428.jpg,Insects,Insects,0.5462,True
_Field Rovina 02_BM-090_2_DSCF0436.jpg,Insects,Insects,0.959,True
_Field Rovina 02_BM-090_2_DSCF0473.jpg,Insects,Insects,0.9142,True
_Field Rovina 02_BM-090_2_DSCF0493.jpg,Insects,Insects,0.9409,True
_Field Rovina 02_BM-090_2_DSCF0499.jpg,Insects,Insects,0.931,True
_Field Rovina 02_BM-090_2_DSCF0570.jpg,Insects,Insects,0.9872,True
_Field Rovina 02_BM-090_2_DSCF0588.jpg,Insects,Insects,0.9738,True
_Field Rovina 02_BM-090_2_DSCF0633.jpg,Insects,Insects,0.8561,True
_Field Rovina 02_BM-090_2_DSCF0679.jpg,Insects,Insects,0.9101,True
_Field Rovina 02_BM-090_2_DSCF0696.jpg,Insects,Insects,0.9717,True
_Field Rovina 02_BM-090_2_DSCF0725.jpg,Insects,Insects,0.8371,True
_Field Rovina 02_BM-090_2_DSCF0750.jpg,Insects,Insects,0.8791,True
_Field Rovina 02_BM-090_2_DSCF0780.jpg,Insects,Insects,0.9209,True
_Field Rovina 02_BM-090_2_DSCF0809.jpg,Insects,Insects,0.9474,True
_Field Rovina 02_BM-090_2_DSCF0824.jpg,Insects,Insects,0.9813,True
_Field Rovina 02_BM-090_2_DSCF0829.jpg,Insects,Insects,0.9842,True
_Field Rovina 02_BM-090_2_DSCF0834.jpg,Insects,Insects,0.9939,True
_Field Rovina 02_BM-090_2_DSCF0840.jpg,Insects,Insects,0.9968,True
_Field Rovina 02_BM-090_2_DSCF0846.jpg,Insects,Insects,0.9967,True
_Field Rovina 02_BM-090_2_DSCF0853.jpg,Insects,Insects,0.9746,True
_Field Rovina 02_BM-090_2_DSCF0872.jpg,Insects,Insects,0.9981,True
_Field Rovina 02_BM-090_2_DSCF0887.jpg,Insects,Insects,0.998,True
_Field Rovina 02_BM-090_2_DSCF0924.jpg,Insects,Insects,0.9971,True
_Field Rovina 02_BM-090_2_DSCF0947.jpg,Insects,Insects,0.9976,True
_Field Rovina 02_BM-090_2_DSCF1005.jpg,Insects,Insects,0.9616,True
_Field Rovina 02_BM-090_3_DSCF0365.jpg,Insects,Animals,0.6504,False
_Field Rovina 02_BM-090_3_DSCF0369.jpg,Insects,Animals,0.6338,False
_Field Rovina 02_BM-115_1_DSCF0036.jpg,Insects,Insects,0.9095,True
_Field Rovina 02_BM-115_1_DSCF0051.jpg,Insects,Insects,0.7698,True
_Field Rovina 02_BM-115_1_DSCF0053.jpg,Insects,Insects,0.915,True
_Field Rovina 02_BM-115_1_DSCF0071.jpg,Insects,Insects,0.9094,True
_Field Rovina 02_BM-115_1_DSCF0073.jpg,Insects,Insects,0.7819,True
_Field Rovina 02_BM-115_1_DSCF0154.jpg,Insects,Animals,0.7204,False
_Field Rovina 02_BM-115_1_DSCF0225.jpg,Insects,Insects,0.8027,True
_Field Rovina 02_BM-115_1_DSCF0233.jpg,Insects,Insects,0.9334,True
_Field Rovina 02_BM-115_1_DSCF0236.jpg,Insects,Insects,0.8875,True
_Field Rovina 02_BM-115_1_DSCF0238.jpg,Insects,Insects,0.9033,True
_Field Rovina 02_BM-115_1_DSCF0241.jpg,Insects,Insects,0.8977,True
_Field Rovina 02_BM-115_1_DSCF0253.jpg,Insects,Insects,0.8618,True
_Field Rovina 02_BM-115_1_DSCF0256.jpg,Insects,Insects,0.8193,True
_Field Rovina 02_BM-115_1_DSCF0258.jpg,Insects,Insects,0.832,True
_Field Rovina 02_BM-115_1_DSCF0308.jpg,Insects,Insects,0.9762,True
_Field Rovina 02_BM-115_1_DSCF0377.jpg,Insects,Insects,0.9877,True
_Field Rovina 02_BM-115_1_DSCF0378.jpg,Insects,Insects,0.9728,True
_Field Rovina 02_BM-115_1_DSCF0388.jpg,Insects,Insects,0.8251,True
_Field Rovina 02_BM-115_1_DSCF0391.jpg,Insects,Insects,0.8613,True
_Field Rovina 02_BM-115_1_DSCF0397.jpg,Insects,Insects,0.8929,True
_Field Rovina 02_BM-115_1_DSCF0400.jpg,Insects,Insects,0.9869,True
_Field Rovina 02_BM-115_1_DSCF0406.jpg,Insects,Insects,0.9874,True
_Field Rovina 02_BM-115_1_DSCF0427.jpg,Insects,Insects,0.9867,True
_Field Rovina 02_BM-115_1_DSCF0430.jpg,Insects,Insects,0.9904,True
_Field Rovina 02_BM-115_1_DSCF0450.jpg,Insects,Insects,0.9643,True
_Field Rovina 02_BM-115_1_DSCF0459.jpg,Insects,Insects,0.9823,True
_Field Rovina 02_BM-115_1_DSCF0461.jpg,Insects,Insects,0.984,True
_Field Rovina 02_BM-115_1_DSCF0464.jpg,Insects,Insects,0.9774,True
_Field Rovina 02_BM-115_1_DSCF0481.jpg,Insects,Insects,0.9595,True
_Field Rovina 02_BM-115_1_DSCF0526.jpg,Insects,Insects,0.9192,True
_Field Rovina 02_BM-115_1_DSCF0549.jpg,Insects,Insects,0.8835,True
_Field Rovina 02_BM-115_1_DSCF0559.jpg,Insects,Insects,0.9023,True
_Field Rovina 02_BM-115_1_DSCF0586.jpg,Insects,Insects,0.9515,True
_Field Rovina 02_BM-115_1_DSCF0611.jpg,Insects,Insects,0.9365,True
_Field Rovina 02_BM-115_1_DSCF0627.jpg,Insects,Insects,0.9437,True
_Field Rovina 02_BM-115_1_DSCF0662.jpg,Insects,Insects,0.8989,True
_Field Rovina 02_BM-115_1_DSCF0664.jpg,Insects,Insects,0.8873,True
_Field Rovina 02_BM-115_1_DSCF0676.jpg,Insects,Insects,0.9098,True
_Field Rovina 02_BM-115_1_DSCF0711.jpg,Insects,Insects,0.8045,True
_Field Rovina 02_BM-115_1_DSCF0713.jpg,Insects,Insects,0.8744,True
_Field Rovina 02_BM-115_1_DSCF0730.jpg,Insects,Insects,0.9271,True
_Field Rovina 02_BM-115_1_DSCF0750.jpg,Insects,Insects,0.8366,True
_Field Rovina 02_BM-202_1_DSCF0008.jpg,Insects,Insects,0.8301,True
_Field Santa Isabel 2_BM-100_1_DSCF0024.jpg,Insects,Insects,0.8581,True
_Field Santa Isabel 2_BM-100_1_DSCF0025.jpg,Insects,Insects,0.7478,True
_Field Santa Terezinha 1_BM-024_1_DSCF0006.jpg,Insects,Insects,0.7362,True
_Field Santa Terezinha 1_BM-024_1_DSCF0025.jpg,Insects,Insects,0.887,True
_Field Santa Terezinha 1_BM-024_1_DSCF0060.jpg,Insects,Insects,0.8171,True
_Field Santa Terezinha 1_BM-024_1_DSCF0066.jpg,Insects,Insects,0.769,True
_Field Santa Terezinha 1_BM-024_1_DSCF0096.jpg,Insects,Empty,0.62,False
_Field Santa Terezinha 1_BM-024_1_DSCF0099.jpg,Insects,Insects,0.4867,True
_Field Santa Terezinha 1_BM-024_1_DSCF0121.jpg,Insects,Insects,0.7729,True
_Field Santa Terezinha 1_BM-024_1_DSCF0140.jpg,Insects,Insects,0.6289,True
_Field Santa Terezinha 1_BM-024_1_DSCF0144.jpg,Insects,Insects,0.8118,True
_Field Santa Terezinha 1_BM-024_1_DSCF0194.jpg,Insects,Insects,0.8697,True
_Field Sao Caetano 2_BM-139_1_DSCF2155.jpg,Insects,Insects,0.8825,True
_Field Sao Caetano 2_BM-139_1_DSCF2191.jpg,Insects,Insects,0.8459,True
_Field Sao Caetano 2_BM-139_1_DSCF2196.jpg,Insects,Insects,0.8649,True
_Field Sao Caetano 2_BM-139_1_DSCF2210.jpg,Insects,Insects,0.8483,True
_Field Sao Caetano 2_BM-139_1_DSCF2223.jpg,Insects,Insects,0.827,True
_Field Sao Caetano 2_BM-139_1_DSCF2242.jpg,Insects,Insects,0.8732,True
_Field Sao Caetano 2_BM-139_1_DSCF2254.jpg,Insects,Insects,0.8689,True
_Field Sao Caetano 2_BM-139_1_DSCF2255.jpg,Insects,Insects,0.82,True
_Field Sao Caetano 2_BM-139_1_DSCF2289.jpg,Insects,Insects,0.6333,True
_Field Sao Caetano 2_BM-139_1_DSCF2330.jpg,Insects,Insects,0.7457,True
_Field Sao Caetano 2_BM-139_1_DSCF2357.jpg,Insects,Insects,0.6544,True
_Field Sao Caetano 2_BM-139_1_DSCF2361.jpg,Insects,Insects,0.6887,True
_Field Sao Caetano 2_BM-139_1_DSCF2439.jpg,Insects,Insects,0.5842,True
_Field Sao Caetano 2_BM-139_1_DSCF2449.jpg,Insects,Insects,0.7201,True
_Field Sao Caetano 2_BM-139_1_DSCF2498.jpg,Insects,Insects,0.6647,True
_Field Sao Caetano 2_BM-139_1_DSCF2501.jpg,Insects,Insects,0.6276,True
_Field Sao Caetano 2_BM-139_1_DSCF2503.jpg,Insects,Insects,0.6215,True
_Field Sao Caetano 2_BM-139_1_DSCF2965.jpg,Insects,Empty,0.836,False
_Field Sao Caetano 2_BM-139_1_DSCF2983.jpg,Insects,Empty,0.7861,False
_Field Sao Caetano 2_BM-139_1_DSCF3059.jpg,Insects,Empty,0.7546,False
_Field Sao Caetano 2_BM-153_1_DSCF0196.jpg,Insects,Empty,0.9475,False
_Field Sao Caetano 2_BM-157_1_DSCF0322.jpg,Insects,Empty,0.9692,False
_Field Sao Caetano 2_BM-158_1_DSCF4024.jpg,Insects,Animals,0.593,False
_Field Sao Caetano 2_BM-158_1_DSCF8087.jpg,Insects,Empty,0.8516,False
_Field Sao Caetano 2_BM-158_1_DSCF8422.jpg,Insects,Insects,0.4649,True
_Field Sao Caetano 2_BM-158_1_DSCF8457.jpg,Insects,Insects,0.6769,True
_Field Sao Caetano 2_BM-158_1_DSCF8464.jpg,Insects,Insects,0.7704,True
_Field Sao Caetano 2_BM-158_1_DSCF8497.jpg,Insects,Insects,0.7215,True
_Field Sao Caetano 2_BM-158_1_DSCF8513.jpg,Insects,Insects,0.7714,True
_Field Sao Caetano 2_BM-158_1_DSCF8533.jpg,Insects,Insects,0.8089,True
_Field Sao Caetano 2_BM-158_1_DSCF8536.jpg,Insects,Insects,0.7906,True
_Field Sao Caetano 2_BM-158_1_DSCF8552.jpg,Insects,Insects,0.713,True
_Field Sao Caetano 2_BM-158_1_DSCF8691.jpg,Insects,Insects,0.5525,True
_Field Sao Caetano 2_BM-158_1_DSCF8702.jpg,Insects,Empty,0.5468,False
_Field Sao Caetano 2_BM-158_1_DSCF8705.jpg,Insects,Empty,0.5913,False
_Field Sao Caetano 3_BM-135_1_DSCF0047.jpg,Insects,Empty,0.6096,False
_Field Sao Caetano 3_BM-135_1_DSCF0088.jpg,Insects,Insects,0.725,True
_Field Sao Caetano 3_BM-135_1_DSCF0366.jpg,Insects,Insects,0.6048,True
_Field Sao Caetano 3_BM-138_1_DSCF0037.jpg,Insects,Insects,0.4922,True
_Field Sao Caetano 3_BM-138_1_DSCF0067.jpg,Insects,Empty,0.5816,False
_Field Sao Caetano 3_BM-138_1_DSCF0132.jpg,Insects,Empty,0.5312,False
_Field Sao Caetano 3_BM-138_1_DSCF0145.jpg,Insects,Empty,0.6043,False
_Field Sao Caetano 3_BM-138_1_DSCF0155.jpg,Insects,Empty,0.5715,False
_Field Sao Caetano 3_BM-138_1_DSCF0195.jpg,Insects,Insects,0.5825,True
_Field Sao Caetano 3_BM-138_1_DSCF0222.jpg,Insects,Insects,0.6035,True
_Field Sao Caetano 3_BM-138_1_DSCF0225.jpg,Insects,Insects,0.6802,True
_Field Sao Caetano 3_BM-138_1_DSCF0226.jpg,Insects,Insects,0.6039,True
_Field Sao Caetano 3_BM-138_1_DSCF0274.jpg,Insects,Insects,0.6463,True
_Field Sao Caetano 3_BM-138_1_DSCF0635.jpg,Insects,Insects,0.7054,True
_Field Sao Caetano 3_BM-138_1_DSCF0643.jpg,Insects,Insects,0.6942,True
_Field Sao Caetano 3_BM-138_1_DSCF0705.jpg,Insects,Animals,0.752,False
_Field Sao Caetano 3_BM-143_1_DSCF2882.jpg,Insects,Insects,0.776,True
_Field Sao Caetano 3_BM-197_1_DSCF4406.jpg,Insects,Empty,0.7276,False
_Field Sao Caetano 3_BM-197_1_DSCF4430.jpg,Insects,Empty,0.8091,False
_Field Sao Caetano 3_BM-197_1_DSCF4431.jpg,Insects,Empty,0.809,False
_Field Sao Caetano 3_BM-197_1_DSCF4435.jpg,Insects,Empty,0.5658,False
_Field Sao Paulo 01_BM-082_2_DSCF0068.jpg,Insects,Animals,0.6932,False
_Field Sao Paulo 01_BM-157_1_DSCF0037.jpg,Insects,Animals,0.8324,False
_Field Sao Paulo 01_BM-157_1_DSCF0039.jpg,Insects,Animals,0.7043,False
_Field Sao Paulo 01_BM-164_1_DSCF0025.jpg,Insects,Insects,0.6407,True
_Field Sao Paulo 01_BM-169_2_DSCF0072.jpg,Insects,Insects,0.5105,True
_Field Sao Paulo 01_BM-175_2_DSCF0022.jpg,Insects,Animals,0.7842,False
_Field Sao Paulo 01_BM-175_2_DSCF0081.jpg,Insects,Animals,0.5371,False
_Field Sao Paulo 01_BM-175_2_DSCF0123.jpg,Insects,Insects,0.7103,True
_Field Sao Paulo 01_BM-182_1_DSCF0028.jpg,Insects,Animals,0.9357,False
_Field Sao Paulo 01_BM-194_1_DSCF0200.jpg,Insects,Insects,0.742,True
_Field Sao Paulo 01_BM-194_1_DSCF0201.jpg,Insects,Insects,0.7462,True
_Field Sao Paulo 01_BM-194_1_DSCF0204.jpg,Insects,Insects,0.7206,True
_Field Sao Paulo 01_BM-194_1_DSCF0411.jpg,Insects,Empty,0.5496,False
_Field Sao Paulo 01_BM-194_1_DSCF0428.jpg,Insects,Insects,0.6712,True
_Field Sao Paulo 01_BM-194_1_DSCF0464.jpg,Insects,Insects,0.7395,True
_Field Sao Paulo 01_BM-194_1_DSCF0489.jpg,Insects,Insects,0.7551,True
_Field Sao Paulo 01_BM-194_1_DSCF0535.jpg,Insects,Insects,0.7554,True
_Field Sao Paulo 01_BM-194_1_DSCF0609.jpg,Insects,Insects,0.7091,True
_Field Sao Paulo 01_BM-194_1_DSCF0633.jpg,Insects,Insects,0.6307,True
_Field Sao Paulo 01_BM-194_1_DSCF0671.jpg,Insects,Insects,0.8065,True
_Field Sao Paulo 01_BM-194_1_DSCF0678.jpg,Insects,Insects,0.7587,True
_Field Sao Paulo 01_BM-194_1_DSCF0680.jpg,Insects,Insects,0.7739,True
_Field Sao Paulo 01_BM-194_1_DSCF0686.jpg,Insects,Insects,0.9198,True
_Field Sao Paulo 01_BM-194_1_DSCF0714.jpg,Insects,Insects,0.9075,True
_Field Sao Paulo 01_BM-211_1_DSCF0041.jpg,Insects,Insects,0.6305,True
_Field Sao Paulo 01_BM-215_1_DSCF0022.jpg,Insects,Insects,0.8959,True
_Field Sao Paulo 01_BM-215_1_DSCF0044.jpg,Insects,Insects,0.9444,True
_Field Sao Paulo 01_BM-215_1_DSCF0059.jpg,Insects,Insects,0.9321,True
_Field Sao Paulo 01_BM-215_1_DSCF0060.jpg,Insects,Insects,0.9301,True
_Field Sao Paulo 01_BM-215_1_DSCF0069.jpg,Insects,Insects,0.9246,True
_Field Sao Paulo 01_BM-215_1_DSCF0080.jpg,Insects,Insects,0.9527,True
_Field Sao Paulo 01_BM-215_1_DSCF0106.jpg,Insects,Insects,0.9304,True
_Field Sao Paulo 01_BM-215_1_DSCF0112.jpg,Insects,Insects,0.9571,True
_Field Sao Paulo 01_BM-215_1_DSCF0131.jpg,Insects,Insects,0.9237,True
_Field Sao Paulo 01_BM-215_1_DSCF0156.jpg,Insects,Insects,0.8677,True
_Field Sao Paulo 01_BM-215_1_DSCF0171.jpg,Insects,Insects,0.9112,True
_Field Sao Paulo 01_BM-215_1_DSCF0268.jpg,Insects,Insects,0.9385,True
_Field Sao Paulo 01_BM-215_1_DSCF0284.jpg,Insects,Insects,0.9756,True
_Field Sao Paulo 01_BM-215_1_DSCF0306.jpg,Insects,Insects,0.9454,True
_Field Sao Paulo 01_BM-215_1_DSCF0341.jpg,Insects,Insects,0.9664,True
_Field Sao Paulo 01_BM-215_1_DSCF0384.jpg,Insects,Insects,0.9052,True
_Field Sao Paulo 01_BM-215_1_DSCF0413.jpg,Insects,Insects,0.8599,True
_Field Sao Paulo 01_BM-215_1_DSCF0416.jpg,Insects,Insects,0.8244,True
_Field Sao Paulo 01_BM-215_1_DSCF0478.jpg,Insects,Insects,0.9625,True
_Field Sao Paulo 01_BM-215_1_DSCF0506.jpg,Insects,Animals,0.5411,False
_Field Sao Paulo 01_BM-215_1_DSCF0510.jpg,Insects,Animals,0.5829,False
_Field Sao Paulo 01_BM-215_1_DSCF0559.jpg,Insects,Insects,0.8897,True
_Field Sao Paulo 01_BM-215_1_DSCF0570.jpg,Insects,Insects,0.8638,True
_Field Sao Paulo 01_BM-215_1_DSCF0617.jpg,Insects,Insects,0.8534,True
_Field Sao Paulo 01_BM-215_1_DSCF0625.jpg,Insects,Insects,0.8547,True
_Field Sao Paulo 01_BM-215_1_DSCF0626.jpg,Insects,Insects,0.8405,True
_Field Sao Paulo 01_BM-215_1_DSCF0649.jpg,Insects,Insects,0.8042,True
_Field Sao Paulo 01_BM-215_1_DSCF0718.jpg,Insects,Insects,0.9059,True
_Field Sao Paulo 01_BM-215_1_DSCF0734.jpg,Insects,Insects,0.9098,True
_Field Sao Paulo 01_BM-215_1_DSCF0821.jpg,Insects,Insects,0.8679,True
_Field Sao Paulo 01_BM-215_1_DSCF0857.jpg,Insects,Insects,0.8873,True
_Field Sao Paulo 01_BM-215_1_DSCF0882.jpg,Insects,Insects,0.8814,True
_Field Sao Paulo 01_BM-215_1_DSCF0886.jpg,Insects,Insects,0.8821,True
_Field Sao Paulo 01_BM-215_1_DSCF0888.jpg,Insects,Insects,0.8677,True
_Field Sao Paulo 01_BM-215_1_DSCF1030.jpg,Insects,Insects,0.9373,True
_Field Sao Paulo 01_BM-215_1_DSCF1049.jpg,Insects,Insects,0.9189,True
_Field Sao Paulo 01_BM-215_1_DSCF1093.jpg,Insects,Insects,0.8838,True
_Field Sao Paulo 01_BM-215_1_DSCF1140.jpg,Insects,Insects,0.8398,True
_Field Sao Paulo 01_BM-215_1_DSCF1142.jpg,Insects,Insects,0.7941,True
_Field Sao Paulo 01_BM-215_1_DSCF1162.jpg,Insects,Insects,0.855,True
_Field Sao Paulo 01_BM-215_1_DSCF1231.jpg,Insects,Insects,0.8645,True
_Field Sao Paulo 01_BM-215_1_DSCF1241.jpg,Insects,Insects,0.8152,True
